Currency,Date,Time,Open,High,Low,Close,Volume
ETH,2016-07-02,20:00:00,0.01736066,0.01746626,0.01716612,0.01726055,235.74267425
ETH,2016-07-02,21:00:00,0.01726055,0.01739276,0.01718158,0.01724781,308.10715748999996
ETH,2016-07-02,22:00:00,0.01724781,0.017499,0.0172,0.01729238,311.2091876999999
ETH,2016-07-02,23:00:00,0.01729238,0.01749,0.01721238,0.017241,154.62149405
ETH,2016-07-03,00:00:00,0.01724959,0.01728888,0.01716,0.01724662,141.32834117000002
ETH,2016-07-03,01:00:00,0.01724774,0.01725412,0.017161,0.01722324,176.56830033000003
ETH,2016-07-03,02:00:00,0.01722769,0.01751705,0.017185,0.01740906,303.72549198999997
ETH,2016-07-03,03:00:00,0.01740906,0.017501,0.01730111,0.01738586,264.87545061
ETH,2016-07-03,04:00:00,0.01738586,0.01750009,0.01726642,0.0173496,161.61837039000002
ETH,2016-07-03,05:00:00,0.0173496,0.01743977,0.017315,0.01734389,50.71856596999999
ETH,2016-07-03,06:00:00,0.01734389,0.01758769,0.017322,0.01747,181.1756194
ETH,2016-07-03,07:00:00,0.01747,0.0176977,0.01747,0.01763964,358.40139925000005
ETH,2016-07-03,08:00:00,0.01763964,0.01790638,0.017509,0.0178,497.1262701
ETH,2016-07-03,09:00:00,0.0178,0.017885,0.017676,0.01777696,225.67050060999998
ETH,2016-07-03,10:00:00,0.01777696,0.01785001,0.01745,0.01769049,489.8692072
ETH,2016-07-03,11:00:00,0.01769047,0.01779649,0.01751145,0.0175894,160.43523864
ETH,2016-07-03,12:00:00,0.01759,0.01777489,0.0175894,0.01771668,168.98100906
ETH,2016-07-03,13:00:00,0.01771668,0.01773047,0.01758612,0.01764125,146.72673966
ETH,2016-07-03,14:00:00,0.01764167,0.01790638,0.01745493,0.01785,376.84817016
ETH,2016-07-03,15:00:00,0.01784083,0.018,0.01776461,0.01778535,881.63795178
ETH,2016-07-03,16:00:00,0.01778521,0.017998,0.01761398,0.01787215,414.67988505000005
ETH,2016-07-03,17:00:00,0.01787788,0.01789,0.017655,0.01769674,198.10118554000002
ETH,2016-07-03,18:00:00,0.01769674,0.01779456,0.01768,0.01768199,62.83769729
ETH,2016-07-03,19:00:00,0.01768199,0.0177,0.01752,0.01763462,146.22030699
ETH,2016-07-03,20:00:00,0.01763462,0.01791,0.01763421,0.01791,187.25970456
ETH,2016-07-03,21:00:00,0.01789822,0.018156,0.017771,0.01811199,795.0098068999998
ETH,2016-07-03,22:00:00,0.01811199,0.018127,0.0178414,0.017858,152.50491373
ETH,2016-07-03,23:00:00,0.01785687,0.0179,0.0177,0.01777967,239.56675495
ETH,2016-07-04,00:00:00,0.01778145,0.017787,0.01768099,0.01770717,181.11454005000002
ETH,2016-07-04,01:00:00,0.01770717,0.01799086,0.017654,0.01766605,316.44403051999996
ETH,2016-07-04,02:00:00,0.01766605,0.01769,0.01761836,0.01767833,100.01928165000001
ETH,2016-07-04,03:00:00,0.01767833,0.01768663,0.01755146,0.01755146,145.03266049
ETH,2016-07-04,04:00:00,0.01755186,0.01763048,0.01755115,0.01756,115.3683431
ETH,2016-07-04,05:00:00,0.01756,0.01775058,0.01755099,0.01774002,265.7577188
ETH,2016-07-04,06:00:00,0.01772569,0.01772569,0.01759599,0.01760697,157.10680993999998
ETH,2016-07-04,07:00:00,0.01760723,0.01766274,0.0174247,0.01744772,256.29555356
ETH,2016-07-04,08:00:00,0.01744772,0.0174517,0.0171993,0.01727099,729.5182301500001
ETH,2016-07-04,09:00:00,0.01727099,0.01735303,0.017254,0.01729734,232.50691257
ETH,2016-07-04,10:00:00,0.01729734,0.01739973,0.017205,0.0172488,186.15418385
ETH,2016-07-04,11:00:00,0.0172488,0.01740872,0.01719999,0.017259,365.43065423
ETH,2016-07-04,12:00:00,0.017259,0.01727694,0.017,0.01713319,1056.74081713
ETH,2016-07-04,13:00:00,0.01713319,0.01719086,0.01683001,0.0169,1023.20215599
ETH,2016-07-04,14:00:00,0.0168994,0.016997,0.01678597,0.01693646,589.6373836499998
ETH,2016-07-04,15:00:00,0.01693727,0.01721369,0.01682104,0.0170551,870.0868502800001
ETH,2016-07-04,16:00:00,0.01705644,0.017249,0.01702244,0.01710101,452.42978883
ETH,2016-07-04,17:00:00,0.01710101,0.01723331,0.01704564,0.0171,222.22592789000004
ETH,2016-07-04,18:00:00,0.01709937,0.01723219,0.01702101,0.01704865,178.20696160999998
ETH,2016-07-04,19:00:00,0.01705092,0.01709529,0.01685,0.01687802,301.15374827000005
ETH,2016-07-04,20:00:00,0.01687802,0.01718,0.016856,0.01697176,256.27782734
ETH,2016-07-04,21:00:00,0.01696907,0.0169978,0.0168317,0.01684148,259.65918636000004
ETH,2016-07-04,22:00:00,0.01684062,0.0169689,0.01682201,0.01690942,237.48707639
ETH,2016-07-04,23:00:00,0.0169093,0.01691812,0.016791,0.0167924,221.37705966
ETH,2016-07-05,00:00:00,0.01679195,0.01699147,0.01671429,0.0169189,381.68390378
ETH,2016-07-05,01:00:00,0.01690388,0.01690388,0.0167215,0.01679247,91.02564457
ETH,2016-07-05,02:00:00,0.01678656,0.01695377,0.01675102,0.01688511,100.33876017
ETH,2016-07-05,03:00:00,0.01689999,0.01695,0.01679998,0.01681878,211.56918169
ETH,2016-07-05,04:00:00,0.0168838,0.0168838,0.01661244,0.01666,612.5949171799999
ETH,2016-07-05,05:00:00,0.01668816,0.01672798,0.016611,0.01661103,315.59151292
ETH,2016-07-05,06:00:00,0.01661106,0.016629,0.01633333,0.016444,587.7354155899999
ETH,2016-07-05,07:00:00,0.01644469,0.01646569,0.01615,0.01620005,1124.19751914
ETH,2016-07-05,08:00:00,0.01617927,0.01622006,0.016,0.016034,1156.7687154700002
ETH,2016-07-05,09:00:00,0.016027,0.01606,0.01438001,0.01475681,4236.06475163
ETH,2016-07-05,10:00:00,0.01477999,0.01548878,0.014557,0.01509896,4501.247434999999
ETH,2016-07-05,11:00:00,0.0150848,0.0154,0.01495,0.01519149,1328.28894005
ETH,2016-07-05,12:00:00,0.015171,0.01522129,0.0148,0.01483469,762.1631303
ETH,2016-07-05,13:00:00,0.01483456,0.01497703,0.01415,0.01453987,2435.91151917
ETH,2016-07-05,14:00:00,0.01455,0.01511238,0.01441,0.01489447,2524.2911068
ETH,2016-07-05,15:00:00,0.01486546,0.015,0.014499,0.01492817,1291.41260539
ETH,2016-07-05,16:00:00,0.0149281,0.015099,0.014501,0.01464853,1602.50015856
ETH,2016-07-05,17:00:00,0.01464888,0.01484773,0.01460006,0.01470002,806.94613393
ETH,2016-07-05,18:00:00,0.01470038,0.01509399,0.01469718,0.01500499,573.27306387
ETH,2016-07-05,19:00:00,0.01500499,0.015008,0.01476128,0.0148,376.83803183000003
ETH,2016-07-05,20:00:00,0.0147998,0.015125,0.01479655,0.0150979,705.7975632
ETH,2016-07-05,21:00:00,0.01509697,0.01549982,0.01474157,0.01525475,1287.00605825
ETH,2016-07-05,22:00:00,0.0152524,0.01569574,0.01509999,0.01549961,799.45853569
ETH,2016-07-05,23:00:00,0.01549961,0.01586,0.0154996,0.01581388,837.1021315699999
ETH,2016-07-06,00:00:00,0.01581424,0.01584505,0.01524425,0.01543553,465.0561640399999
ETH,2016-07-06,01:00:00,0.01543553,0.01549995,0.01518,0.01518009,616.20660843
ETH,2016-07-06,02:00:00,0.01518013,0.01558457,0.01518013,0.0152011,441.27983040000004
ETH,2016-07-06,03:00:00,0.01524,0.01541767,0.01520111,0.01532753,220.31208472
ETH,2016-07-06,04:00:00,0.01532751,0.01596032,0.01532751,0.01588,582.8741997999999
ETH,2016-07-06,05:00:00,0.01588499,0.01649997,0.0156408,0.01639898,1440.89395798
ETH,2016-07-06,06:00:00,0.01639894,0.01645,0.0161189,0.01630001,876.86144447
ETH,2016-07-06,07:00:00,0.0163,0.016495,0.015722,0.01591723,867.503335
ETH,2016-07-06,08:00:00,0.01591723,0.01619989,0.01573028,0.01618901,593.4690098
ETH,2016-07-06,09:00:00,0.01618901,0.016405,0.01610403,0.01635999,637.74632683
ETH,2016-07-06,10:00:00,0.01635999,0.01636,0.016013,0.01621,361.58636311
ETH,2016-07-06,11:00:00,0.01621001,0.01621001,0.015865,0.01593999,551.95887337
ETH,2016-07-06,12:00:00,0.0159461,0.01599998,0.015524,0.01555996,749.1785143799999
ETH,2016-07-06,13:00:00,0.01555999,0.015883,0.0153264,0.01548501,978.4638192100001
ETH,2016-07-06,14:00:00,0.01548709,0.01575998,0.01548,0.01566701,268.06388247000007
ETH,2016-07-06,15:00:00,0.01569,0.016046,0.015656,0.01579,924.8558803199999
ETH,2016-07-06,16:00:00,0.01579,0.01592,0.01565,0.015866,345.90742418
ETH,2016-07-06,17:00:00,0.015866,0.0158967,0.01556,0.01569567,332.94278079
ETH,2016-07-06,18:00:00,0.01560606,0.01569521,0.015501,0.01563199,269.46176387
ETH,2016-07-06,19:00:00,0.01563199,0.01569429,0.015552,0.01561304,69.75783055
ETH,2016-07-06,20:00:00,0.01561304,0.01569393,0.01558712,0.01569393,92.00576129
ETH,2016-07-06,21:00:00,0.01569387,0.01569431,0.01537501,0.0154529,568.5428598300001
ETH,2016-07-06,22:00:00,0.0154529,0.01564999,0.0154,0.01559199,278.45080986
ETH,2016-07-06,23:00:00,0.01559199,0.01560996,0.01546204,0.01553048,91.10695042
ETH,2016-07-07,00:00:00,0.01553046,0.01559962,0.01542204,0.01548439,190.88136045
ETH,2016-07-07,01:00:00,0.01548516,0.0155338,0.015223,0.015305,672.62157119
ETH,2016-07-07,02:00:00,0.015305,0.01545355,0.015284,0.01534705,300.60910373
ETH,2016-07-07,03:00:00,0.01534756,0.0154084,0.01503011,0.01503129,404.11623704
ETH,2016-07-07,04:00:00,0.01503129,0.0158,0.015011,0.015599,1146.79536843
ETH,2016-07-07,05:00:00,0.015599,0.01579888,0.01544164,0.01575,309.23056660000003
ETH,2016-07-07,06:00:00,0.01574999,0.015971,0.01561,0.01580686,526.3497370499999
ETH,2016-07-07,07:00:00,0.01584752,0.01586028,0.0156201,0.01562999,253.63896657
ETH,2016-07-07,08:00:00,0.0156201,0.01572502,0.015241,0.01554,1046.8344951899999
ETH,2016-07-07,09:00:00,0.0155378,0.01563081,0.01540291,0.01561624,281.42373876000005
ETH,2016-07-07,10:00:00,0.01561624,0.015798,0.01545,0.01564997,268.28404681
ETH,2016-07-07,11:00:00,0.01561414,0.01571999,0.01560001,0.01561695,125.50822122000001
ETH,2016-07-07,12:00:00,0.0156181,0.01575,0.0155,0.0155782,249.47285130000006
ETH,2016-07-07,13:00:00,0.01557819,0.015888,0.01557817,0.01570115,345.30275035999995
ETH,2016-07-07,14:00:00,0.01570253,0.01579999,0.01567099,0.01570131,105.19325377999999
ETH,2016-07-07,15:00:00,0.0157,0.01575007,0.01564099,0.01575006,204.83635956999996
ETH,2016-07-07,16:00:00,0.01575006,0.01617,0.01565599,0.01612906,1232.3753738300002
ETH,2016-07-07,17:00:00,0.01617,0.01622999,0.0159272,0.01602309,944.16518725
ETH,2016-07-07,18:00:00,0.0159631,0.01604798,0.01578196,0.01586882,611.92092971
ETH,2016-07-07,19:00:00,0.01586882,0.01592346,0.01579267,0.01584186,190.02765226
ETH,2016-07-07,20:00:00,0.01583589,0.016,0.01580001,0.01596835,138.14458406000003
ETH,2016-07-07,21:00:00,0.01597067,0.0160527,0.0158,0.01584893,411.98145299000004
ETH,2016-07-07,22:00:00,0.01582344,0.01589149,0.015587,0.01565899,333.44336164
ETH,2016-07-07,23:00:00,0.01567299,0.01587004,0.01564642,0.0157886,133.62382005999999
ETH,2016-07-08,00:00:00,0.01574201,0.01579998,0.0155974,0.01565775,188.00992989
ETH,2016-07-08,01:00:00,0.01565894,0.01571239,0.0155974,0.01563001,49.42953263
ETH,2016-07-08,02:00:00,0.01563,0.01569783,0.01558695,0.0155989,110.26502783999999
ETH,2016-07-08,03:00:00,0.01558695,0.01575851,0.01555,0.01570396,150.93077911
ETH,2016-07-08,04:00:00,0.01564247,0.01568567,0.015585,0.01559901,107.96578886
ETH,2016-07-08,05:00:00,0.01563999,0.01571,0.01555414,0.01570989,197.17564664
ETH,2016-07-08,06:00:00,0.01570989,0.01595799,0.01568894,0.0159165,188.49065024
ETH,2016-07-08,07:00:00,0.01591651,0.015948,0.01582039,0.015889,197.13225216
ETH,2016-07-08,08:00:00,0.015889,0.016,0.01571,0.0158699,295.5886708
ETH,2016-07-08,09:00:00,0.01583059,0.01593943,0.01583001,0.0159,96.23533922000001
ETH,2016-07-08,10:00:00,0.01590001,0.01593548,0.01575304,0.01583516,233.06230267999996
ETH,2016-07-08,11:00:00,0.01583516,0.01594714,0.01582011,0.01592506,100.79253087000001
ETH,2016-07-08,12:00:00,0.01592505,0.01611,0.01587002,0.01609202,722.37244363
ETH,2016-07-08,13:00:00,0.01609204,0.01667,0.01604505,0.01639461,1815.2526401300001
ETH,2016-07-08,14:00:00,0.01639537,0.016535,0.01631,0.01649995,499.73551433999995
ETH,2016-07-08,15:00:00,0.01649995,0.01659001,0.01604991,0.01614063,927.43213313
ETH,2016-07-08,16:00:00,0.01624026,0.01640299,0.01611927,0.01635848,297.99580029000003
ETH,2016-07-08,17:00:00,0.01638999,0.01650042,0.016289,0.01640984,281.11036374
ETH,2016-07-08,18:00:00,0.01639995,0.01656294,0.01635999,0.01653781,193.35716309999998
ETH,2016-07-08,19:00:00,0.01653656,0.01684186,0.01648931,0.01670001,505.51015584
ETH,2016-07-08,20:00:00,0.0167974,0.0167974,0.0165314,0.01675185,312.44807598000006
ETH,2016-07-08,21:00:00,0.01675067,0.0175,0.01675014,0.01737178,2257.82774745
ETH,2016-07-08,22:00:00,0.01736942,0.01738456,0.0171,0.01715119,672.94722555
ETH,2016-07-08,23:00:00,0.01715567,0.01721997,0.01688759,0.01707421,724.7497741100001
ETH,2016-07-09,00:00:00,0.0170742,0.01728439,0.01702704,0.01706001,528.62562944
ETH,2016-07-09,01:00:00,0.01706001,0.017349,0.01704864,0.01720228,309.57214539999995
ETH,2016-07-09,02:00:00,0.01720183,0.01730998,0.01688076,0.01692136,494.82323974
ETH,2016-07-09,03:00:00,0.01692136,0.017208,0.0165,0.01662,615.23070813
ETH,2016-07-09,04:00:00,0.01661999,0.01683,0.016428,0.01663229,588.25441983
ETH,2016-07-09,05:00:00,0.0166323,0.0169897,0.01654895,0.01679549,323.75624476999997
ETH,2016-07-09,06:00:00,0.01679549,0.01697,0.0167731,0.01689295,206.38366934000004
ETH,2016-07-09,07:00:00,0.01689295,0.01690999,0.01661014,0.016641,204.86944456999998
ETH,2016-07-09,08:00:00,0.01664109,0.01667096,0.01648,0.01654658,423.88553035000007
ETH,2016-07-09,09:00:00,0.01654432,0.01687979,0.01650679,0.01668839,470.6373095300001
ETH,2016-07-09,10:00:00,0.01668724,0.01682797,0.01662954,0.01664001,174.28977989
ETH,2016-07-09,11:00:00,0.01664005,0.016659,0.0165,0.01653887,345.86793656000003
ETH,2016-07-09,12:00:00,0.0165395,0.01671697,0.0164,0.01668067,481.47210778999994
ETH,2016-07-09,13:00:00,0.01667362,0.0168,0.01650869,0.01664864,178.06462437
ETH,2016-07-09,14:00:00,0.01664864,0.01670307,0.01650911,0.01663209,321.95250004
ETH,2016-07-09,15:00:00,0.01663209,0.0166931,0.01652222,0.01662919,135.99276761000002
ETH,2016-07-09,16:00:00,0.01662921,0.01726204,0.0164301,0.01708001,2014.40194857
ETH,2016-07-09,17:00:00,0.01708009,0.0173,0.01699654,0.01719264,453.18437460999996
ETH,2016-07-09,18:00:00,0.01719264,0.0173,0.01699998,0.01716,696.9110887799999
ETH,2016-07-09,19:00:00,0.01716114,0.01721859,0.01708527,0.01721175,150.22177118000002
ETH,2016-07-09,20:00:00,0.01720299,0.01725,0.01709001,0.01715,144.66591355999998
ETH,2016-07-09,21:00:00,0.01714902,0.0171747,0.016799,0.01679981,277.38590876
ETH,2016-07-09,22:00:00,0.01679981,0.01688621,0.01653412,0.01681648,517.9015981800001
ETH,2016-07-09,23:00:00,0.01681669,0.0169,0.01669,0.01686006,114.69826032
ETH,2016-07-10,00:00:00,0.01686007,0.01686018,0.01655337,0.01667275,488.37285273000003
ETH,2016-07-10,01:00:00,0.01667291,0.01674899,0.016525,0.01670334,244.05881297999997
ETH,2016-07-10,02:00:00,0.01670334,0.01677133,0.01661041,0.01665343,81.32029942000001
ETH,2016-07-10,03:00:00,0.0166492,0.01667662,0.01654719,0.01666051,118.32458541
ETH,2016-07-10,04:00:00,0.01666241,0.01678933,0.01655061,0.01675808,225.51273089
ETH,2016-07-10,05:00:00,0.01675802,0.01678,0.01661795,0.016756,49.16881472
ETH,2016-07-10,06:00:00,0.016756,0.01688,0.01670492,0.01676017,115.78854507000001
ETH,2016-07-10,07:00:00,0.01676362,0.01683667,0.01670264,0.01673257,50.12527575
ETH,2016-07-10,08:00:00,0.01673613,0.016798,0.01670094,0.01676085,96.99961990000001
ETH,2016-07-10,09:00:00,0.01676082,0.01685647,0.01673157,0.01684308,94.13256889
ETH,2016-07-10,10:00:00,0.01684364,0.01710037,0.01684046,0.01705609,216.50755605000003
ETH,2016-07-10,11:00:00,0.01705607,0.0171,0.016963,0.01702187,172.4158942
ETH,2016-07-10,12:00:00,0.01702187,0.01704998,0.016785,0.01686973,217.10582688000002
ETH,2016-07-10,13:00:00,0.0168697,0.01694898,0.01680839,0.01685923,176.70465565
ETH,2016-07-10,14:00:00,0.01685924,0.0169774,0.01682203,0.01692009,111.79220691
ETH,2016-07-10,15:00:00,0.01692009,0.01702,0.01688449,0.01698446,149.98251527000002
ETH,2016-07-10,16:00:00,0.01698446,0.01704859,0.01692025,0.01698664,101.76026487
ETH,2016-07-10,17:00:00,0.01698664,0.01703983,0.01696547,0.0170021,48.104673330000004
ETH,2016-07-10,18:00:00,0.0170021,0.01701679,0.016955,0.016955,52.894535739999995
ETH,2016-07-10,19:00:00,0.01695561,0.01699902,0.01685102,0.01685941,139.84755709
ETH,2016-07-10,20:00:00,0.01685941,0.016872,0.016701,0.01678993,174.65052756
ETH,2016-07-10,21:00:00,0.01678993,0.01678994,0.01661,0.01669,312.68085083999995
ETH,2016-07-10,22:00:00,0.01668949,0.01683821,0.01667486,0.01680066,154.20208144
ETH,2016-07-10,23:00:00,0.01680057,0.0168703,0.016748,0.01684892,73.49387878
ETH,2016-07-11,00:00:00,0.01684892,0.01687092,0.01675,0.01682223,141.48066520999998
ETH,2016-07-11,01:00:00,0.0168214,0.0168214,0.01669276,0.01669462,130.52196455999996
ETH,2016-07-11,02:00:00,0.01669738,0.0167507,0.01666378,0.01673224,94.66668965
ETH,2016-07-11,03:00:00,0.01673001,0.01687904,0.01668499,0.01672253,176.53208145000002
ETH,2016-07-11,04:00:00,0.0167219,0.01678525,0.016701,0.01672292,242.61510401
ETH,2016-07-11,05:00:00,0.01672358,0.01672358,0.01668,0.01669374,30.21991121
ETH,2016-07-11,06:00:00,0.01669421,0.016708,0.01628,0.01639997,1080.55995953
ETH,2016-07-11,07:00:00,0.0164,0.016582,0.01632306,0.01640168,655.5059146099999
ETH,2016-07-11,08:00:00,0.0164017,0.01647396,0.0162,0.01627811,429.20052957
ETH,2016-07-11,09:00:00,0.01627928,0.01633,0.01618,0.01619481,302.34536004
ETH,2016-07-11,10:00:00,0.01619481,0.01630001,0.0161,0.01613187,472.2056896699999
ETH,2016-07-11,11:00:00,0.01613188,0.01627999,0.015736,0.01625221,1274.4708820500002
ETH,2016-07-11,12:00:00,0.01625218,0.016275,0.01591,0.01614174,507.0749409699999
ETH,2016-07-11,13:00:00,0.01613732,0.01613732,0.01600141,0.01608841,239.41959628
ETH,2016-07-11,14:00:00,0.01608404,0.0163,0.01607322,0.01628765,183.95672951
ETH,2016-07-11,15:00:00,0.01628765,0.01632017,0.01589141,0.01609604,1073.82851056
ETH,2016-07-11,16:00:00,0.01610277,0.01610277,0.016,0.016089,156.02380102
ETH,2016-07-11,17:00:00,0.016089,0.01615719,0.015954,0.01609598,228.84263145
ETH,2016-07-11,18:00:00,0.01609598,0.0162,0.01595451,0.01614817,179.39308315
ETH,2016-07-11,19:00:00,0.01614799,0.01620832,0.01613847,0.01615341,118.95531564000001
ETH,2016-07-11,20:00:00,0.01615255,0.0163,0.016061,0.01623175,248.38787754
ETH,2016-07-11,21:00:00,0.01623849,0.01638,0.0161,0.01617913,361.39440880999996
ETH,2016-07-11,22:00:00,0.01617913,0.01628692,0.01601,0.01624358,461.5298515
ETH,2016-07-11,23:00:00,0.01624358,0.01625084,0.01605003,0.01609686,145.89358998999998
ETH,2016-07-12,00:00:00,0.01609681,0.01609681,0.016,0.01607465,142.1547067
ETH,2016-07-12,01:00:00,0.01607432,0.01626302,0.01596204,0.01609219,208.48991187999997
ETH,2016-07-12,02:00:00,0.0160932,0.01615,0.01606301,0.0160945,44.32896011
ETH,2016-07-12,03:00:00,0.01609019,0.0161228,0.01601865,0.0161228,94.4983601
ETH,2016-07-12,04:00:00,0.01612201,0.0161228,0.01601911,0.01612176,64.62402431
ETH,2016-07-12,05:00:00,0.01612068,0.01625521,0.01602943,0.01624464,133.02183052
ETH,2016-07-12,06:00:00,0.01624464,0.016345,0.0162,0.01628908,195.30886971000007
ETH,2016-07-12,07:00:00,0.01628978,0.0164431,0.016231,0.01644046,384.60684460999994
ETH,2016-07-12,08:00:00,0.01644046,0.01655549,0.01631188,0.01648223,713.9158977599999
ETH,2016-07-12,09:00:00,0.01648164,0.01649609,0.01626002,0.016341,423.79771148000003
ETH,2016-07-12,10:00:00,0.01634101,0.01642,0.01634101,0.01641228,71.09129717
ETH,2016-07-12,11:00:00,0.01641227,0.016472,0.016363,0.01640552,105.20405826999999
ETH,2016-07-12,12:00:00,0.01640315,0.01641055,0.016265,0.01629999,183.69592430999998
ETH,2016-07-12,13:00:00,0.01629996,0.016334,0.01611542,0.01621937,269.75100752000003
ETH,2016-07-12,14:00:00,0.01621957,0.01633048,0.01616904,0.01632655,173.94098109000004
ETH,2016-07-12,15:00:00,0.01632227,0.01632653,0.016029,0.01607956,343.25845809
ETH,2016-07-12,16:00:00,0.01607566,0.01618899,0.01577,0.01588,1061.4275115599999
ETH,2016-07-12,17:00:00,0.01588,0.0159,0.01574,0.01574064,558.51407857
ETH,2016-07-12,18:00:00,0.01574065,0.01584883,0.01563273,0.01579945,489.96379285999996
ETH,2016-07-12,19:00:00,0.01579899,0.0158,0.01557007,0.01577258,442.33314093
ETH,2016-07-12,20:00:00,0.0157704,0.01582,0.0157,0.01576188,255.98125904
ETH,2016-07-12,21:00:00,0.01576188,0.01576188,0.0155,0.01556769,540.3981348699999
ETH,2016-07-12,22:00:00,0.01556725,0.01573925,0.01554037,0.01558056,304.13277448
ETH,2016-07-12,23:00:00,0.01558056,0.01586,0.01556792,0.01579437,352.44277437
ETH,2016-07-13,00:00:00,0.01579437,0.01584857,0.01573646,0.01577803,111.12866264000002
ETH,2016-07-13,01:00:00,0.01577724,0.01596,0.0157765,0.01586054,315.16128563999996
ETH,2016-07-13,02:00:00,0.01586054,0.01601086,0.01582101,0.01590624,458.18843116
ETH,2016-07-13,03:00:00,0.01591099,0.01596541,0.0158,0.01582367,68.78343496000001
ETH,2016-07-13,04:00:00,0.01582367,0.0158941,0.01579,0.0158542,226.27112688000003
ETH,2016-07-13,05:00:00,0.0158542,0.01591654,0.01571,0.015777,257.77337199
