Currency,Date,Time,Open,High,Low,Close,Volume
reversed_USDT,2016-06-30,21:00:00,0.0014970059880239522,0.0015037571365741527,0.0014914243102162564,0.0014925373134328358,20.00547455
reversed_USDT,2016-06-30,22:00:00,0.0014925373134328358,0.0014990256333158591,0.0014907573048441344,0.0014917580368464234,48.57014564000001
reversed_USDT,2016-06-30,23:00:00,0.0014917580368464234,0.0014970059880239522,0.0014803734689610118,0.0014803849000301884,56.00620961
reversed_USDT,2016-07-01,00:00:00,0.0014803849000301884,0.0014992503748125937,0.0014803849000301884,0.0014925373134328358,33.668782529999994
reversed_USDT,2016-07-01,01:00:00,0.0014958236602508302,0.0014971144615643242,0.001481042654028436,0.001481042654028436,48.02439096
reversed_USDT,2016-07-01,02:00:00,0.001481042654028436,0.0014858885167563648,0.0014649891760777072,0.0014743847080522915,17.021112159999998
reversed_USDT,2016-07-01,03:00:00,0.0014743847079870772,0.0014749262536873156,0.001454079733703197,0.0014644142215635024,33.788478420000004
reversed_USDT,2016-07-01,04:00:00,0.001460137728674261,0.001464343242055938,0.0014486014477532712,0.0014641288432739035,21.28306518
reversed_USDT,2016-07-01,05:00:00,0.0014641288432739035,0.0014641288433382138,0.0014542831552126487,0.00145985401459854,21.08674594
reversed_USDT,2016-07-01,06:00:00,0.00145985401459854,0.0014685059484746445,0.0014577259475218659,0.0014680019457128557,19.24105334
reversed_USDT,2016-07-01,07:00:00,0.001458021377509437,0.0014998215221387584,0.001458021377509437,0.0014784550566018203,130.42240288999997
reversed_USDT,2016-07-01,08:00:00,0.0014756227674826523,0.0014836795252005388,0.0014684503443516057,0.0014765072924695175,4.61502157
reversed_USDT,2016-07-01,09:00:00,0.0014721881593963014,0.0014823599169658706,0.0014610027783896556,0.0014771048744460858,22.490369809999997
reversed_USDT,2016-07-01,10:00:00,0.0014771048744460858,0.0014771048744460858,0.0014619883041149413,0.001467799229096386,11.345673340000001
reversed_USDT,2016-07-01,11:00:00,0.0014641288433596504,0.0014749262536873156,0.0014600671844074637,0.0014749262536873156,36.55288412
reversed_USDT,2016-07-01,12:00:00,0.0014749262536873156,0.0014749262536873156,0.0014600671844074637,0.0014730575563359815,20.9141471
reversed_USDT,2016-07-01,13:00:00,0.0014663831661362833,0.0014738393515106854,0.0014663831661362833,0.0014671340091790969,16.453277590000003
reversed_USDT,2016-07-01,14:00:00,0.0014671340091790969,0.0014908906696152347,0.001465137074842087,0.0014908906696152347,49.79746808
reversed_USDT,2016-07-01,15:00:00,0.0014908906696152347,0.0014916111671835668,0.0014732434585780537,0.0014811334006281979,11.739275300000001
reversed_USDT,2016-07-01,16:00:00,0.0014841523118505208,0.0014876613249210481,0.0014749262536873156,0.0014754703061600886,17.801031390000002
